Date,Sentiment,Sentiment_coverage,Sentiment_Trends,Sentiment_Wiki,trend_generative_ai,trend_machine_learning,trend_chatgpt,large_language_model,trend_artificial_intelligence,wiki_Artificial_intelligence,wiki_ChatGPT,wiki_Large_language_model,wiki_OpenAI,wiki_Machine_learning,Sentiment_Consumer,Sentiment_EPU,Sentiment_VIX,Sentiment_Trends_z,Sentiment_Wiki_z,Sentiment_Consumer_z,Sentiment_EPU_z,Sentiment_VIX_z
1991-05-31,-0.43108055601003253,macro,,,,,,,,,,,,,78.3,94.75868,16.93227272727273,,,-0.4156141005569171,-0.5373170641263646,-0.3403105033468159
1991-06-30,-0.31717441211373726,macro,,,,,,,,,,,,,82.1,96.9376,17.134999999999998,,,-0.14665238599768615,-0.49212503910795724,-0.3127458112355685
1991-07-31,-0.31463700036870773,macro,,,,,,,,,,,,,82.9,93.53158,17.294090909090908,,,-0.09002886714311037,-0.5627678075681097,-0.291114326394903
1991-08-31,-0.36012780419960305,macro,,,,,,,,,,,,,82.0,100.59554,15.681363636363637,,,-0.15373032585450763,-0.41625730830745394,-0.5103957784368477
1991-09-30,-0.1649983473219583,macro,,,,,,,,,,,,,83.0,117.04782,16.9565,,,-0.0829509272862889,-0.0750277774527911,-0.33701633722679497
1991-10-31,-0.3822936898191149,macro,,,,,,,,,,,,,78.3,105.54142,16.36391304347826,,,-0.4156141005569171,-0.31367697828246893,-0.41758999061795854
1991-11-30,-0.41995447920930107,macro,,,,,,,,,,,,,69.1,122.24914,17.773500000000002,,,-1.0667845673845295,0.03285052169024399,-0.22592939193361752
1991-12-31,-0.292452584748674,macro,,,,,,,,,,,,,68.2,139.99912,18.347619047619048,,,-1.1304860260959257,0.4009950796530097,-0.14786680780310613
1992-01-31,-0.552006614679123,macro,,,,,,,,,,,,,67.5,109.20085,17.68318181818182,,,-1.1800316050936792,-0.2377783440448144,-0.23820989489887548
1992-02-29,-0.4177249948715662,macro,,,,,,,,,,,,,68.8,125.53676,17.47736842105263,,,-1.088018386954995,0.10103760762778018,-0.2661942052874837
1992-03-31,-0.4797925422358036,macro,,,,,,,,,,,,,76.0,91.70582,17.520454545454545,,,-0.57840671726382,-0.6006350957648344,-0.26033581367875624
1992-04-30,-0.5233901859339869,macro,,,,,,,,,,,,,77.2,87.58229,16.562857142857144,,,-0.49347143898195733,-0.6861594247554138,-0.3905396940645895
1992-05-31,-0.4793026612310631,macro,,,,,,,,,,,,,79.2,96.87494,15.077000000000002,,,-0.35191264184551985,-0.49342464271325426,-0.5925706991344152
1992-06-30,-0.2691554041070607,macro,,,,,,,,,,,,,80.4,122.34916,15.203181818181816,,,-0.2669773635636572,0.034924992686123195,-0.5754138414436479
1992-07-31,-0.44130366962643525,macro,,,,,,,,,,,,,76.6,120.91493,13.601818181818182,,,-0.5359390781228891,0.005178256669128418,-0.7931501874255451
1992-08-31,-0.45055026227825046,macro,,,,,,,,,,,,,76.1,115.90751,14.421904761904763,,,-0.5713287774069985,-0.09867844753188532,-0.6816435618958675
1992-09-30,-0.4183930047652682,macro,,,,,,,,,,,,,75.6,127.01963,13.696666666666667,,,-0.6067184766911079,0.13179316457298507,-0.7802537021776816
1992-10-31,-0.2145569343356882,macro,,,,,,,,,,,,,73.3,138.52178,17.63681818181818,,,-0.7695110933980107,0.3703542180148156,-0.24451392762386948
1992-11-30,-0.21353850535986096,macro,,,,,,,,,,,,,85.3,118.77686,14.4245,,,0.07984168942061397,-0.039166516397852486,-0.6812906891023444
1992-12-31,-0.2626030377774576,macro,,,,,,,,,,,,,91.0,106.86792,12.191363636363635,,,0.4832842612594609,-0.28616462299318934,-0.9849287515986442
1993-01-31,-0.3228354244319129,macro,,,,,,,,,,,,,89.3,102.53033,12.409,,,0.36295928369348884,-0.3761286766526137,-0.9553368803366137
1993-02-28,-0.20652884761806078,macro,,,,,,,,,,,,,86.6,119.96253,13.72157894736842,,,0.1718549075592981,-0.014575054433404478,-0.776866395980076
1993-03-31,-0.21724915010552234,macro,,,,,,,,,,,,,85.9,121.55786,13.60608695652174,,,0.1223093285615458,0.01851298609704909,-0.792569764975162
1993-04-30,-0.3440487246946526,macro,,,,,,,,,,,,,85.6,109.25684,12.840952380952379,,,0.10107550899107938,-0.2366170799870333,-0.8966046030880037
1993-05-31,-0.2661924687631571,macro,,,,,,,,,,,,,80.3,133.58967,13.606,,,-0.2740553034204797,0.26805948552645603,-0.7925815883954476
1993-06-30,-0.33905036286676743,macro,,,,,,,,,,,,,81.5,126.04877,12.524090909090908,,,-0.189120025138617,0.11165698269876713,-0.9396880461604525
1993-07-31,-0.5501307694690086,macro,,,,,,,,,,,,,77.0,117.5845,11.50047619047619,,,-0.5076273186956013,-0.0638967327210529,-1.0788682569903716
1993-08-31,-0.6035131674253488,macro,,,,,,,,,,,,,77.3,106.03237,11.928636363636365,,,-0.48639349912513585,-0.3034943994439678,-1.0206516037069426
1993-09-30,-0.5422323407574697,macro,,,,,,,,,,,,,77.9,106.27469,12.931428571428572,,,-0.443925859984204,-0.29846854649734245,-0.884302615790863
1993-10-31,-0.6274800149872309,macro,,,,,,,,,,,,,82.7,84.48769,11.875238095238094,,,-0.10418474685675432,-0.7503431674453533,-1.0279121306595853
1993-11-30,-0.562293906212738,macro,,,,,,,,,,,,,81.2,84.55661,14.083809523809524,,,-0.21035384470908242,-0.7489137279228978,-0.727614146006234
1993-12-31,-0.569403776018044,macro,,,,,,,,,,,,,88.2,77.52033,11.356363636363637,,,0.2851019452684487,-0.8948501284316448,-1.098463144890936
1994-01-31,-0.4112608874590995,macro,,,,,,,,,,,,,94.3,80.0098,11.29047619047619,,,0.7168562765345825,-0.8432171219318311,-1.10742181698005
1994-02-28,-0.22971559102664782,macro,,,,,,,,,,,,,93.2,94.5927,13.64421052631579,,,0.6389989381095423,-0.5407595825816339,-0.7873861286078518
1994-03-31,-0.25069518442729394,macro,,,,,,,,,,,,,91.5,87.00632,15.223478260869564,,,0.5186739605435703,-0.6981053661620978,-0.5726541476633542
1994-04-30,-0.07548812935347776,macro,,,,,,,,,,,,,92.6,100.41637,16.471052631578946,,,0.5965312989686105,-0.41997339477347745,-0.4030222922555663
1994-05-31,-0.2143142670568572,macro,,,,,,,,,,,,,92.8,96.5273,13.897142857142857,,,0.6106871786822544,-0.5006348916335446,-0.7529950882192814
1994-06-30,-0.30287780959014976,macro,,,,,,,,,,,,,91.2,92.37979,13.408636363636363,,,0.49744014097310485,-0.586656579297201,-0.8194169904463531
1994-07-31,-0.44512319677983886,macro,,,,,,,,,,,,,89.0,85.37095,12.4845,,,0.34172546412302346,-0.7320238587888822,-0.9450711956736579
1994-08-31,-0.35686468233958135,macro,,,,,,,,,,,,,91.7,92.82606,11.889130434782608,,,0.5328298402572142,-0.577400688761998,-1.0260231985139603
